07:24:00,Tyler Fuller,checkout
07:24:00,Justin Smith,dairy
07:24:00,John Lawrence,fruit
07:25:00,Gregory Patterson,checkout
07:25:00,Sarah Robertson,checkout
07:25:00,Nicole Wagner,checkout
07:25:00,Kevin Galloway,dairy
07:25:00,Richard Vazquez,spices
07:25:00,Dr. Zachary Goodman,drinks
07:26:00,Justin Smith,checkout
07:26:00,John Lawrence,checkout
07:26:00,Brooke Garrett,fruit
07:26:00,Zoe Ray,spices
07:27:00,Kevin Galloway,drinks
07:27:00,Brooke Garrett,checkout
07:27:00,Zoe Ray,drinks
07:27:00,Joseph White,dairy
07:27:00,Kristy Graham,drinks
07:28:00,Richard Vazquez,drinks
07:28:00,Dr. Zachary Goodman,fruit
07:28:00,Zoe Ray,checkout
07:28:00,Christopher Jackson,fruit
07:29:00,Richard Vazquez,checkout
07:29:00,Dr. Zachary Goodman,checkout
07:29:00,Christopher Jackson,drinks
07:29:00,Stacy Delacruz,fruit
07:29:00,Haley Collins,fruit
07:29:00,Brian Aguilar,dairy
07:30:00,Kevin Galloway,checkout
07:30:00,Kristy Graham,checkout
07:30:00,Brian Aguilar,spices
07:30:00,Elijah Patterson,fruit
07:31:00,Joseph White,drinks
07:31:00,Christopher Jackson,checkout
07:31:00,Stacy Delacruz,checkout
07:31:00,Haley Collins,checkout
07:31:00,Elijah Patterson,dairy
07:31:00,Sandra Castro,dairy
07:32:00,Joseph White,checkout
07:32:00,Brian Aguilar,dairy
07:32:00,Amy Brown,fruit
07:33:00,Sandra Castro,checkout
07:33:00,Amy Brown,dairy
07:33:00,Katherine Banks,drinks
07:33:00,Meagan Barrett,fruit
07:34:00,Elijah Patterson,drinks
07:34:00,Christopher Howard,dairy
07:35:00,Elijah Patterson,fruit
07:35:00,Amy Brown,fruit
07:35:00,Christopher Howard,drinks
07:35:00,Andrea Jones,dairy
07:35:00,Kimberly Cherry,dairy
07:36:00,Elijah Patterson,checkout
07:36:00,Katherine Banks,checkout
07:36:00,Meagan Barrett,checkout
07:36:00,Christopher Howard,checkout
07:36:00,Kimberly Cherry,drinks
07:36:00,Louis Montgomery,dairy
07:37:00,Kimberly Cherry,checkout
07:37:00,Caitlin Lindsey,dairy
07:37:00,Matthew Young,spices
07:37:00,Pamela Clark,dairy
07:38:00,Amy Brown,dairy
07:38:00,Caitlin Lindsey,drinks
07:38:00,Matthew Young,dairy
07:38:00,Shirley Collins,fruit
07:39:00,Brian Aguilar,checkout
07:39:00,Amy Brown,fruit
07:39:00,Louis Montgomery,checkout
07:39:00,Caitlin Lindsey,checkout
07:39:00,Matthew Young,spices
07:39:00,Shirley Collins,spices
07:39:00,William Castillo PhD,drinks
07:39:00,Jessica Snow,dairy
07:40:00,Matthew Young,drinks
07:40:00,Shirley Collins,dairy
07:40:00,Jessica Snow,drinks
07:40:00,Michelle Kelley,fruit
07:40:00,Michelle Archer,fruit
07:41:00,Amy Brown,checkout
07:41:00,Matthew Young,checkout
07:41:00,Shirley Collins,checkout
07:41:00,William Castillo PhD,fruit
07:41:00,Michelle Archer,checkout
07:41:00,Angela Smith,spices
07:42:00,Jessica Snow,spices
07:42:00,Michelle Kelley,checkout
07:42:00,Tiffany Price,fruit
07:43:00,Pamela Clark,drinks
07:43:00,Jessica Snow,dairy
07:43:00,Tiffany Price,dairy
07:43:00,Alexandra Black,dairy
07:43:00,James Morris,dairy
07:44:00,Pamela Clark,checkout
07:44:00,William Castillo PhD,dairy
07:44:00,Angela Smith,fruit
07:44:00,Alexandra Black,fruit
07:44:00,James Morris,drinks
07:44:00,Anna Bartlett,spices
07:44:00,Matthew Zuniga,spices
07:45:00,William Castillo PhD,spices
07:45:00,Jessica Snow,checkout
07:45:00,James Morris,checkout
07:45:00,Anna Bartlett,checkout
07:45:00,Wendy Marquez,fruit
07:45:00,Debbie Russell,spices
07:46:00,William Castillo PhD,fruit
07:46:00,Angela Smith,checkout
07:46:00,Tiffany Price,checkout
07:46:00,Matthew Zuniga,drinks
07:46:00,Wendy Marquez,checkout
07:46:00,Debbie Russell,dairy
07:46:00,Victoria Fischer,dairy
07:46:00,Earl Bryant,spices
07:47:00,William Castillo PhD,spices
07:47:00,Debbie Russell,fruit
07:47:00,Angela Lester,drinks
07:47:00,Jennifer Turner,fruit
07:48:00,Andrea Jones,spices
07:48:00,Alexandra Black,dairy
07:48:00,Matthew Zuniga,checkout
07:48:00,Earl Bryant,checkout
07:48:00,Angela Lester,checkout
07:48:00,Jay Warner,dairy
07:48:00,Crystal Kaiser,dairy
07:49:00,Debbie Russell,checkout
07:49:00,Victoria Fischer,checkout
07:49:00,Jennifer Turner,checkout
07:49:00,Crystal Kaiser,checkout
07:49:00,John Mercer,drinks
07:49:00,Lisa Ross,drinks
07:50:00,Andrea Jones,fruit
07:50:00,William Castillo PhD,fruit
07:50:00,Alexandra Black,checkout
07:50:00,Jay Warner,checkout
07:50:00,Lisa Ross,checkout
07:50:00,Cameron Wood,fruit
07:50:00,Juan Peterson,dairy
07:51:00,Andrea Jones,checkout
07:51:00,Cameron Wood,dairy
07:51:00,Joyce Daniels,fruit
07:51:00,Lee Brown,fruit
07:52:00,William Castillo PhD,spices
07:52:00,Joyce Daniels,dairy
07:52:00,Jessica Hogan,dairy
07:52:00,Ms. Jennifer Mcbride MD,drinks
07:53:00,John Mercer,fruit
07:53:00,Cameron Wood,spices
07:53:00,Juan Peterson,fruit
07:53:00,Joyce Daniels,fruit
07:53:00,Lee Brown,checkout
07:53:00,Ms. Jennifer Mcbride MD,spices
07:53:00,Alexandria Ball,drinks
07:54:00,John Mercer,spices
07:54:00,Cameron Wood,checkout
07:54:00,Juan Peterson,checkout
07:54:00,Joyce Daniels,dairy
07:54:00,Ms. Jennifer Mcbride MD,dairy
07:54:00,John Mendoza,dairy
07:54:00,April Mitchell MD,dairy
07:55:00,William Castillo PhD,drinks
07:55:00,John Mercer,drinks
07:55:00,Jessica Hogan,fruit
07:55:00,Ms. Jennifer Mcbride MD,drinks
07:55:00,John Mendoza,spices
07:55:00,Karen Bush,dairy
07:55:00,Jennifer Harris,spices
07:56:00,Jessica Hogan,checkout
07:56:00,Ms. Jennifer Mcbride MD,fruit
07:56:00,John Mendoza,dairy
07:56:00,Karen Bush,checkout
07:56:00,Jennifer Harris,drinks
07:56:00,Charles Bond,dairy
07:57:00,John Mercer,spices
07:57:00,Joyce Daniels,spices
07:57:00,John Mendoza,fruit
07:57:00,Jennifer Harris,checkout
07:57:00,Diana Shelton,dairy
07:58:00,John Mercer,fruit
07:58:00,Joyce Daniels,dairy
07:58:00,Alexandria Ball,checkout
07:58:00,John Mendoza,checkout
07:58:00,Jeffrey Wallace,dairy
07:59:00,John Mercer,dairy
07:59:00,Joyce Daniels,drinks
07:59:00,Jeffrey Wallace,spices
07:59:00,Brittany Weaver,drinks
07:59:00,Tom Smith,dairy
08:00:00,William Castillo PhD,fruit
08:00:00,John Mercer,checkout
08:00:00,Ms. Jennifer Mcbride MD,dairy
08:00:00,April Mitchell MD,drinks
08:00:00,Brittany Weaver,spices
08:00:00,Tom Smith,checkout
08:00:00,Jean Pope,fruit
08:00:00,Shane Clements,fruit
08:00:00,Michael Baker,fruit
08:01:00,William Castillo PhD,checkout
08:01:00,Joyce Daniels,checkout
08:01:00,Ms. Jennifer Mcbride MD,checkout
08:01:00,Charles Bond,checkout
08:01:00,Diana Shelton,fruit
08:01:00,Shane Clements,checkout
08:01:00,Shirley Clark,fruit
08:01:00,Maurice Frederick,drinks
08:02:00,Derek Fox,dairy
08:02:00,Megan Peterson,drinks
08:03:00,April Mitchell MD,spices
08:03:00,Diana Shelton,checkout
08:03:00,Jeffrey Wallace,checkout
08:03:00,Shirley Clark,checkout
08:03:00,Derek Fox,fruit
08:03:00,Lori Johnson,fruit
08:03:00,Jason Johnson,drinks
08:03:00,David Villarreal,fruit
08:04:00,Jean Pope,checkout
08:04:00,Michael Baker,checkout
08:04:00,Megan Peterson,fruit
08:04:00,Jason Johnson,fruit
08:04:00,Brandon Norris,fruit
08:04:00,Karen Williams,fruit
08:05:00,Brittany Weaver,drinks
08:05:00,Derek Fox,checkout
08:05:00,Lori Johnson,drinks
08:05:00,David Villarreal,spices
08:05:00,Brandon Norris,checkout
08:05:00,Jimmy Adams,dairy
08:05:00,Marcia Rogers,dairy
08:06:00,April Mitchell MD,dairy
08:06:00,Maurice Frederick,fruit
08:06:00,Lori Johnson,checkout
08:06:00,David Villarreal,drinks
08:06:00,Karen Williams,spices
08:06:00,Anthony Morris,fruit
08:06:00,Angela Martin,fruit
08:06:00,Katie Franklin,drinks
08:07:00,April Mitchell MD,drinks
08:07:00,Brittany Weaver,spices
08:07:00,Karen Williams,checkout
08:07:00,Ronald Carson,dairy
08:07:00,Richard Rios,fruit
08:08:00,Brittany Weaver,dairy
08:08:00,Megan Peterson,dairy
08:08:00,Jimmy Adams,drinks
08:08:00,Anthony Morris,checkout
08:08:00,Richard Rios,dairy
08:08:00,Andrew Smith,fruit
08:08:00,Raymond Beasley,fruit
08:09:00,Brittany Weaver,checkout
08:09:00,Megan Peterson,checkout
08:09:00,David Villarreal,checkout
08:09:00,Jimmy Adams,checkout
08:09:00,Angela Martin,drinks
08:09:00,Katie Franklin,checkout
08:09:00,Richard Rios,spices
08:09:00,Christopher Case,dairy
08:09:00,Ronald Davis,fruit
08:09:00,Eric Jackson,fruit
08:10:00,Jason Johnson,drinks
08:10:00,Marcia Rogers,checkout
08:10:00,Angela Martin,checkout
08:10:00,Ronald Carson,spices
08:10:00,Andrew Smith,dairy
08:10:00,Raymond Beasley,dairy
08:10:00,Christopher Case,spices
08:10:00,Ronald Davis,spices
08:10:00,Shannon Curry,fruit
08:10:00,Tiffany White,dairy
08:11:00,April Mitchell MD,checkout
08:11:00,Maurice Frederick,spices
08:11:00,Jason Johnson,checkout
08:11:00,Ronald Carson,dairy
08:11:00,Raymond Beasley,checkout
08:11:00,Christopher Case,checkout
08:11:00,Ronald Davis,dairy
08:11:00,Shannon Curry,drinks
08:11:00,Tiffany White,drinks
08:11:00,Katherine Vargas,fruit
08:11:00,Walter Green,dairy
08:12:00,Maurice Frederick,drinks
08:12:00,Ronald Carson,fruit
08:12:00,Andrew Smith,checkout
08:12:00,Tiffany White,checkout
08:12:00,Walter Green,drinks
08:12:00,Tammy Smith,spices
08:12:00,Kevin Austin,drinks
08:12:00,Kelly Franklin,spices
08:13:00,Maurice Frederick,checkout
08:13:00,Ronald Carson,checkout
08:13:00,Richard Rios,dairy
08:13:00,Ronald Davis,spices
08:13:00,Eric Jackson,dairy
08:13:00,Shannon Curry,checkout
08:13:00,Katherine Vargas,checkout
08:13:00,Walter Green,fruit
08:13:00,Tammy Smith,drinks
08:13:00,Joseph Reynolds,fruit
08:13:00,Katherine Moreno,fruit
08:14:00,Richard Rios,fruit
08:14:00,Ronald Davis,drinks
08:14:00,Kevin Austin,fruit
08:14:00,Kelly Franklin,dairy
08:14:00,Katherine Moreno,dairy
08:14:00,Logan Erickson,fruit
08:14:00,Rebecca Bowen,drinks
08:15:00,Richard Rios,checkout
08:15:00,Ronald Davis,fruit
08:15:00,Eric Jackson,checkout
08:15:00,Walter Green,checkout
08:15:00,Kevin Austin,spices
08:15:00,Kelly Franklin,checkout
08:15:00,Rebecca Bowen,checkout
08:15:00,Linda Johnson,drinks
08:15:00,Deborah Castillo,dairy
08:15:00,Rebecca Ross,dairy
08:16:00,Tammy Smith,spices
08:16:00,Logan Erickson,drinks
08:16:00,Deborah Castillo,checkout
08:16:00,Laura Sims,dairy
08:16:00,Debbie Moses,fruit
08:17:00,Ronald Davis,checkout
08:17:00,Joseph Reynolds,dairy
08:17:00,Katherine Moreno,drinks
08:17:00,Logan Erickson,checkout
08:17:00,Linda Johnson,checkout
08:17:00,Rebecca Ross,drinks
08:17:00,Laura Sims,checkout
08:17:00,Debbie Moses,checkout
08:17:00,Regina Brown,drinks
08:17:00,Theresa Rich DVM,drinks
08:17:00,Donald Leonard,fruit
08:18:00,Tammy Smith,checkout
08:18:00,Kevin Austin,drinks
08:18:00,Katherine Moreno,fruit
08:18:00,Rebecca Ross,checkout
08:18:00,Theresa Rich DVM,checkout
08:18:00,Donald Leonard,dairy
08:18:00,Chad Moore,fruit
08:18:00,Morgan Smith,spices
08:18:00,Casey Mclaughlin,spices
08:19:00,Kevin Austin,spices
08:19:00,Joseph Reynolds,spices
08:19:00,Katherine Moreno,spices
08:19:00,Regina Brown,checkout
08:19:00,Chad Moore,spices
08:19:00,Morgan Smith,dairy
08:19:00,Anna Burke,dairy
08:19:00,Jason Allen,spices
08:20:00,Donald Leonard,checkout
08:20:00,Chad Moore,fruit
08:20:00,Casey Mclaughlin,fruit
08:20:00,Jack Peterson,fruit
08:20:00,Joseph Henry,spices
08:20:00,Chelsea Mccall,spices
08:21:00,Kevin Austin,dairy
08:21:00,Anna Burke,drinks
08:21:00,Jack Peterson,dairy
08:21:00,Alexis White,drinks
08:21:00,Anthony Dudley,fruit
08:21:00,Jessica Green,dairy
08:22:00,Kevin Austin,spices
08:22:00,Katherine Moreno,dairy
08:22:00,Morgan Smith,drinks
08:22:00,Jack Peterson,checkout
08:22:00,Joseph Henry,checkout
08:22:00,Chelsea Mccall,drinks
08:22:00,Alexis White,spices
08:22:00,Anthony Dudley,drinks
08:22:00,Linda Jackson,drinks
08:22:00,Miss Jasmine Willis,fruit
08:22:00,Andrea Wilson,dairy
08:23:00,Katherine Moreno,spices
08:23:00,Chad Moore,checkout
08:23:00,Casey Mclaughlin,drinks
08:23:00,Jessica Green,spices
08:23:00,Miss Jasmine Willis,drinks
08:23:00,Jennifer Robinson,dairy
08:23:00,Gabriella Knox,fruit
08:24:00,Joseph Reynolds,dairy
08:24:00,Casey Mclaughlin,checkout
08:24:00,Chelsea Mccall,fruit
08:24:00,Alexis White,dairy
08:24:00,Jessica Green,fruit
08:24:00,Andrea Wilson,spices
08:24:00,Juan Martinez,fruit
08:24:00,Taylor Benton MD,fruit
08:25:00,Kevin Austin,fruit
08:25:00,Joseph Reynolds,checkout
08:25:00,Katherine Moreno,dairy
08:25:00,Anna Burke,spices
08:25:00,Jason Allen,drinks
08:25:00,Linda Jackson,fruit
08:25:00,Miss Jasmine Willis,fruit
08:25:00,Andrea Wilson,dairy
08:25:00,Jennifer Robinson,fruit
08:25:00,Taylor Benton MD,checkout
08:25:00,Karen Castillo,spices
08:25:00,Chloe Estrada,dairy
08:26:00,Kevin Austin,spices
08:26:00,Katherine Moreno,fruit
08:26:00,Alexis White,checkout
08:26:00,Anthony Dudley,checkout
08:26:00,Miss Jasmine Willis,spices
08:26:00,Andrea Wilson,fruit
08:26:00,Jennifer Robinson,spices
08:26:00,Juan Martinez,drinks
08:26:00,Michael Cruz,dairy
08:26:00,Jeffrey Manning,dairy
08:27:00,Jason Allen,checkout
08:27:00,Chelsea Mccall,drinks
08:27:00,Linda Jackson,checkout
08:27:00,Andrea Wilson,dairy
08:27:00,Eric Lam,spices
08:27:00,Karen Simmons,drinks
08:28:00,Kevin Austin,dairy
08:28:00,Katherine Moreno,spices
08:28:00,Morgan Smith,checkout
08:28:00,Anna Burke,drinks
08:28:00,Jessica Green,checkout
08:28:00,Miss Jasmine Willis,dairy
08:28:00,Jennifer Robinson,dairy
08:28:00,Juan Martinez,fruit
08:28:00,Michael Cruz,drinks
08:28:00,Eric Lam,dairy
08:28:00,Karen Simmons,fruit
08:28:00,Angela Navarro,dairy
08:28:00,Robin Gonzalez,spices
08:29:00,Katherine Moreno,drinks
08:29:00,Chelsea Mccall,fruit
08:29:00,Miss Jasmine Willis,fruit
08:29:00,Andrea Wilson,checkout
08:29:00,Jennifer Robinson,drinks
08:29:00,Gabriella Knox,checkout
08:29:00,Juan Martinez,checkout
08:29:00,Karen Castillo,checkout
08:29:00,Michael Cruz,checkout
08:29:00,Karen Simmons,dairy
08:29:00,Angela Navarro,checkout
08:29:00,Alan Ramos,dairy
08:29:00,Lindsay Taylor,dairy
08:30:00,Kevin Austin,drinks
08:30:00,Anna Burke,checkout
08:30:00,Chelsea Mccall,checkout
08:30:00,Jennifer Robinson,checkout
08:30:00,Eric Lam,checkout
08:30:00,Karen Simmons,checkout
08:30:00,Robin Gonzalez,drinks
08:30:00,Alan Ramos,drinks
08:30:00,Lindsay Taylor,spices
08:30:00,John Wolfe,dairy
08:30:00,Mark Todd,spices
08:31:00,Kevin Austin,checkout
08:31:00,Miss Jasmine Willis,dairy
08:31:00,Lindsay Taylor,dairy
08:31:00,John Wolfe,spices
08:31:00,Mark Todd,checkout
08:31:00,John Martinez,drinks
08:31:00,Marisa Contreras,fruit
08:32:00,Chloe Estrada,fruit
08:32:00,Jeffrey Manning,fruit
08:32:00,Robin Gonzalez,spices
08:32:00,Alan Ramos,checkout
08:32:00,Lindsay Taylor,fruit
08:32:00,Marisa Contreras,checkout
08:32:00,Adam Romero,drinks
08:32:00,Edwin Mcgee,fruit
08:32:00,John Morton,spices
08:33:00,Chloe Estrada,checkout
08:33:00,Jeffrey Manning,spices
08:33:00,John Wolfe,checkout
08:33:00,Adam Romero,checkout
08:33:00,John Morton,fruit
08:33:00,Gail Miller,drinks
08:33:00,Barbara Simmons,fruit
08:34:00,Katherine Moreno,spices
08:34:00,Miss Jasmine Willis,spices
08:34:00,Jeffrey Manning,drinks
08:34:00,Lindsay Taylor,dairy
08:34:00,Edwin Mcgee,checkout
08:34:00,Barbara Simmons,checkout
08:34:00,Angel Cobb,fruit
08:34:00,Samantha Warner,dairy
08:35:00,Robin Gonzalez,fruit
08:35:00,John Martinez,spices
08:35:00,Gail Miller,spices
08:35:00,Angel Cobb,dairy
08:35:00,Samantha Warner,checkout
08:35:00,Gregory Cardenas,spices
08:35:00,Zachary Taylor,spices
08:35:00,John Moore,fruit
08:36:00,Jeffrey Manning,checkout
08:36:00,Robin Gonzalez,dairy
08:36:00,Lindsay Taylor,spices
08:36:00,John Martinez,checkout
08:36:00,Angel Cobb,fruit
08:36:00,Zachary Taylor,dairy
08:36:00,Daniel Owen,fruit
08:36:00,Amy Travis,drinks
08:37:00,Miss Jasmine Willis,checkout
08:37:00,Robin Gonzalez,spices
08:37:00,John Morton,dairy
08:37:00,Angel Cobb,spices
08:37:00,Daniel Owen,drinks
08:37:00,Amy Travis,spices
08:37:00,Amber Khan,fruit
08:37:00,Anna Fitzpatrick,drinks
08:37:00,Katherine Daniel,spices
08:38:00,Katherine Moreno,drinks
08:38:00,John Morton,fruit
08:38:00,Gail Miller,drinks
08:38:00,Angel Cobb,dairy
08:38:00,Gregory Cardenas,dairy
08:38:00,Zachary Taylor,drinks
08:38:00,John Moore,checkout
08:38:00,Amy Travis,fruit
08:38:00,Katherine Daniel,dairy
08:38:00,Tyler Hines,dairy
08:38:00,Mikayla Romero,fruit
08:38:00,Frank Fischer,fruit
08:39:00,Katherine Moreno,spices
08:39:00,Lindsay Taylor,dairy
08:39:00,John Morton,checkout
08:39:00,Gail Miller,checkout
08:39:00,Anna Fitzpatrick,checkout
08:39:00,Mikayla Romero,dairy
08:39:00,Frank Fischer,dairy
08:39:00,Andrew Duncan,fruit
08:39:00,Joseph Thomas,fruit
08:39:00,Cheryl Sanford,spices
08:40:00,Katherine Moreno,dairy
08:40:00,Robin Gonzalez,dairy
08:40:00,Gregory Cardenas,fruit
08:40:00,Amy Travis,checkout
08:40:00,Tyler Hines,spices
08:40:00,Mikayla Romero,checkout
08:40:00,Joseph Thomas,checkout
08:40:00,Nancy Jackson,fruit
08:40:00,Jennifer Webb MD,drinks
08:41:00,Angel Cobb,spices
08:41:00,Daniel Owen,fruit
08:41:00,Andrew Duncan,checkout
08:41:00,Cheryl Sanford,dairy
08:41:00,Megan Kemp,dairy
08:41:00,Michael Gardner,fruit
08:42:00,Lindsay Taylor,drinks
08:42:00,Gregory Cardenas,drinks
08:42:00,Daniel Owen,checkout
08:42:00,Amber Khan,drinks
08:42:00,Frank Fischer,drinks
08:42:00,Cheryl Sanford,drinks
08:42:00,Jennifer Webb MD,spices
08:42:00,Michael Gardner,spices
08:42:00,Kevin Gonzalez,dairy
08:42:00,Erica Johnson,drinks
08:43:00,Katherine Moreno,fruit
08:43:00,Lindsay Taylor,fruit
08:43:00,Angel Cobb,checkout
08:43:00,Zachary Taylor,fruit
08:43:00,Katherine Daniel,checkout
08:43:00,Tyler Hines,drinks
08:43:00,Cheryl Sanford,fruit
08:43:00,Megan Kemp,fruit
08:43:00,Michael Gardner,drinks
08:43:00,Kevin Gonzalez,checkout
08:43:00,Erica Johnson,checkout
08:43:00,Becky Clark,drinks
08:43:00,Daniel James,spices
08:44:00,Robin Gonzalez,fruit
08:44:00,Lindsay Taylor,dairy
08:44:00,Zachary Taylor,checkout
08:44:00,Amber Khan,spices
08:44:00,Tyler Hines,checkout
08:44:00,Cheryl Sanford,checkout
08:44:00,Nancy Jackson,drinks
08:44:00,Jennifer Webb MD,fruit
08:44:00,Megan Kemp,checkout
08:44:00,Michael Gardner,fruit
08:44:00,Becky Clark,spices
08:44:00,Sarah Torres,fruit
08:44:00,Catherine Aguilar,dairy
08:44:00,Peter Hines,dairy
08:45:00,Gregory Cardenas,checkout
08:45:00,Amber Khan,dairy
08:45:00,Frank Fischer,spices
08:45:00,Sarah Torres,checkout
08:45:00,Catherine Aguilar,spices
08:45:00,Peter Hines,spices
08:45:00,Michelle Hall,fruit
08:45:00,Alexis Wolfe,fruit
08:45:00,Michael Scott,fruit
08:46:00,Katherine Moreno,drinks
08:46:00,Robin Gonzalez,dairy
08:46:00,Frank Fischer,dairy
08:46:00,Jennifer Webb MD,checkout
08:46:00,Michael Gardner,checkout
08:46:00,Becky Clark,drinks
08:46:00,Daniel James,dairy
08:46:00,Catherine Aguilar,drinks
08:46:00,Michelle Hall,spices
08:46:00,Alexis Wolfe,drinks
08:46:00,Michael Scott,checkout
08:46:00,Raymond Patterson,dairy
08:46:00,Calvin Hebert,fruit
08:46:00,Joy Salinas,dairy
08:47:00,Katherine Moreno,spices
08:47:00,Amber Khan,spices
08:47:00,Frank Fischer,drinks
08:47:00,Nancy Jackson,checkout
08:47:00,Becky Clark,fruit
08:47:00,Alexis Wolfe,spices
08:47:00,Raymond Patterson,checkout
08:47:00,Calvin Hebert,checkout
08:47:00,Mary Mcknight,dairy
08:47:00,Christopher Klein,fruit
08:48:00,Robin Gonzalez,drinks
08:48:00,Catherine Aguilar,checkout
08:48:00,Michelle Hall,checkout
08:48:00,Tracy Gonzalez,fruit
08:48:00,Christy Williams,spices
08:48:00,John Byrd,dairy
08:49:00,Katherine Moreno,checkout
08:49:00,Robin Gonzalez,checkout
08:49:00,Frank Fischer,checkout
08:49:00,Becky Clark,checkout
08:49:00,Alexis Wolfe,fruit
08:49:00,Joy Salinas,checkout
08:49:00,Mary Mcknight,checkout
08:49:00,Christopher Klein,spices
08:49:00,Christy Williams,drinks
08:49:00,Nina Ramirez,fruit
08:49:00,Sharon Wilson,drinks
08:50:00,Amber Khan,dairy
08:50:00,Peter Hines,dairy
08:50:00,Tracy Gonzalez,drinks
08:50:00,John Byrd,fruit
08:50:00,Nina Ramirez,dairy
08:50:00,Sharon Wilson,spices
08:50:00,Scott Nelson,spices
08:50:00,Amber Skinner,dairy
08:51:00,Lindsay Taylor,spices
08:51:00,Daniel James,spices
08:51:00,Peter Hines,spices
08:51:00,Alexis Wolfe,checkout
08:51:00,Nina Ramirez,fruit
08:51:00,Sharon Wilson,fruit
08:51:00,Scott Nelson,checkout
08:51:00,Roberto Collins,spices
08:51:00,Arthur Graham,dairy
08:52:00,Amber Khan,spices
