08:22:00,Jamie Manning,drinks
08:22:00,Laura Chung,spices
08:22:00,Todd Taylor,drinks
08:22:00,David Carlson,spices
08:23:00,Chelsea Gordon,spices
08:23:00,Haley Bailey,dairy
08:23:00,James White,checkout
08:23:00,Chase Harris PhD,checkout
08:23:00,Veronica Martin,checkout
08:23:00,John Collins,fruit
08:23:00,Kayla Lucas,checkout
08:23:00,Kimberly Jackson,spices
08:23:00,Herbert Bradley,dairy
08:23:00,Parker Jordan,drinks
08:24:00,Victor Cannon,drinks
08:24:00,Adam Davis,checkout
08:24:00,Brittany Schneider,checkout
08:24:00,Monica Dean,checkout
08:24:00,Alison Rice,fruit
08:24:00,Ashley Hall,spices
08:24:00,Alec Holt,spices
08:24:00,Jesse Smith,spices
08:25:00,Suzanne Parker,checkout
08:25:00,Olivia Powell,dairy
08:25:00,Justin Boyd,drinks
08:25:00,Jonathan Thompson,checkout
08:25:00,Aaron Johnson,checkout
08:25:00,Monique Watkins,checkout
08:25:00,Leah Davis,fruit
08:25:00,Ronald Joyce,drinks
08:26:00,Jessica Underwood,checkout
08:26:00,Olivia Powell,checkout
08:26:00,William Brewer,checkout
08:26:00,Laura Chung,drinks
08:26:00,Andrea Sparks,dairy
08:26:00,Mr. James Young,drinks
08:26:00,Curtis Reyes,fruit
08:27:00,Tabitha Banks,drinks
08:27:00,Larry Rogers,drinks
08:27:00,Parker Jordan,fruit
08:27:00,Curtis Reyes,dairy
08:27:00,Mr. Justin Riddle,fruit
08:27:00,Sarah Camacho,drinks
08:27:00,Christina Hudson,spices
08:28:00,Brittany Peterson,checkout
08:28:00,Zachary Massey,spices
08:28:00,David Carlson,checkout
08:28:00,Natasha Williams,fruit
08:28:00,Michael Williams,drinks
08:28:00,Susan Clark,spices
08:29:00,Keith Harrell,checkout
08:29:00,Mary Garcia,spices
08:29:00,David Collins,drinks
08:29:00,Jamie Russell,checkout
08:29:00,Tracy Lucas,fruit
08:29:00,Susan Simpson,spices
08:29:00,Amy Williams,checkout
08:29:00,Curtis Reyes,checkout
08:29:00,Jennifer Long,fruit
08:29:00,Timothy Carpenter,dairy
08:30:00,Victor Cannon,spices
08:30:00,Jeffrey Montoya,checkout
08:30:00,John Collins,spices
08:30:00,Jordan Meyer,spices
08:30:00,Herbert Bradley,checkout
08:30:00,Erica Powell,fruit
08:30:00,Jennifer Taylor,dairy
08:30:00,Bryan Davis,fruit
08:31:00,Tyler Thompson,spices
08:31:00,Zachary Massey,dairy
08:31:00,Jeffrey Jones,spices
08:31:00,Walter Herrera,drinks
08:32:00,Ashley Cruz,spices
08:32:00,James Mccann,drinks
08:32:00,Raymond Fuller,checkout
08:32:00,Brianna Woodward,drinks
08:32:00,Jesse Smith,fruit
08:32:00,Christina Hudson,drinks
08:32:00,Jennifer Taylor,spices
08:32:00,Robyn Jimenez,spices
08:32:00,Jane Farrell,spices
08:33:00,Victor Cannon,checkout
08:33:00,Dr. Ian Williams II,dairy
08:33:00,Mckenzie Banks,spices
08:33:00,Natasha Williams,drinks
08:33:00,Sally Gray,drinks
08:33:00,Jenna Rodriguez,dairy
08:34:00,Johnathan Chavez,checkout
08:34:00,Julie Benitez,checkout
08:34:00,Brianna Woodward,checkout
08:34:00,Brittany Le,fruit
08:34:00,John Johnson,dairy
08:34:00,Nathaniel Hernandez,spices
08:34:00,Christina Martinez,drinks
08:35:00,Brian Kerr,drinks
08:35:00,Ashley Cruz,dairy
08:35:00,Susan Simpson,drinks
08:35:00,David Aguilar,spices
08:35:00,Holly Moore,spices
08:35:00,Dylan Simmons,fruit
08:35:00,James Foster,fruit
08:36:00,Sharon Levine,spices
08:36:00,Sonya Massey,checkout
08:36:00,Kimberly Clark,fruit
08:36:00,Sara Watkins,checkout
08:36:00,Erica Powell,dairy
08:36:00,Bryan Davis,checkout
08:36:00,Robyn Jimenez,drinks
08:36:00,Meagan Molina,dairy
08:36:00,Megan Carter DDS,fruit
08:36:00,William Thomas,spices
08:37:00,Joshua Johnston,dairy
08:37:00,Todd Moody,drinks
08:37:00,Chelsea Gordon,dairy
08:37:00,Haley Bailey,fruit
08:37:00,Christina Hudson,checkout
08:37:00,Robyn Jimenez,fruit
08:37:00,Holly Moore,dairy
08:37:00,Jessica Barnes,dairy
08:37:00,Ernest Smith,dairy
08:38:00,David Aguilar,checkout
08:38:00,Laura Chung,spices
08:38:00,Raymond Ball,checkout
08:38:00,Leah Davis,dairy
08:38:00,Michael Martinez,spices
08:38:00,Angel Solomon,fruit
08:39:00,Brian Kerr,spices
08:39:00,Chelsea Gordon,fruit
08:39:00,Martha Banks,checkout
08:39:00,Jeffrey Jones,drinks
08:39:00,Katherine Padilla,fruit
08:39:00,Daniel Rogers MD,fruit
08:40:00,Sharon Levine,checkout
08:40:00,Mary Garcia,checkout
08:40:00,Jamie Manning,fruit
08:40:00,Kelly Garner,checkout
08:40:00,Todd Taylor,checkout
08:40:00,Holly Moore,fruit
08:40:00,Sabrina Aguilar,fruit
08:40:00,Tracy Martin,fruit
08:40:00,John Mendoza,drinks
08:41:00,Brian Kerr,dairy
08:41:00,Johnathan Jones,spices
08:41:00,April Bennett,checkout
08:41:00,Sarah Camacho,fruit
08:41:00,Christina Martinez,spices
08:41:00,Megan Carter DDS,checkout
08:41:00,William Thomas,drinks
08:41:00,Melissa Davis,spices
08:41:00,Lindsay Ward,drinks
08:42:00,Susan Roberts,drinks
08:42:00,Haley Bailey,checkout
08:42:00,Tabitha Banks,checkout
08:42:00,Jesse Smith,checkout
08:42:00,Timothy Carpenter,checkout
08:42:00,Bethany Ruiz,drinks
08:42:00,Cynthia Johnson,drinks
08:42:00,Jennifer Wilson,drinks
08:43:00,Heather Young,checkout
08:43:00,Larry Rogers,spices
08:43:00,Teresa Adams,checkout
08:43:00,Teresa Watson,checkout
08:43:00,Leah Davis,drinks
08:43:00,Sergio Roberts,spices
08:43:00,Levi Buckley,spices
08:43:00,Samuel Hull,dairy
08:44:00,Justin Brooks,spices
08:44:00,Jeffrey Jones,spices
08:44:00,Robyn Jimenez,checkout
08:44:00,Meagan Molina,drinks
08:44:00,Katherine Padilla,checkout
08:44:00,Sergio Roberts,fruit
08:44:00,Amy Fischer,drinks
08:44:00,Kathy Wagner,drinks
08:45:00,Ashley Cruz,spices
08:45:00,Jamie Manning,checkout
08:45:00,Mr. James Young,checkout
08:45:00,Daniel Rogers MD,checkout
08:45:00,Christopher Gilbert,drinks
08:45:00,David Chandler,drinks
08:46:00,Hayley Patterson,checkout
08:46:00,Dr. Thomas Brown Jr.,fruit
08:46:00,Karen Shea,checkout
08:46:00,Leah Davis,fruit
08:46:00,Jeffrey Jones,checkout
08:46:00,Kevin Maxwell,drinks
08:46:00,Jennifer Maddox DVM,spices
08:47:00,Joshua Johnston,checkout
08:47:00,Todd Moody,checkout
08:47:00,Ernest Smith,checkout
08:47:00,Amy White,drinks
08:47:00,Christian Sandoval,spices
08:48:00,Justin Brooks,dairy
08:48:00,Amber Gomez,dairy
08:48:00,Bryan Weber,checkout
08:48:00,Ronald Joyce,spices
08:48:00,David Nguyen,fruit
08:48:00,Richard Hayes,drinks
08:48:00,Kristi Hall,spices
08:49:00,Patricia Mcpherson,fruit
08:49:00,Zachary Massey,checkout
08:49:00,Marvin Richardson,checkout
08:49:00,Nathaniel Hernandez,fruit
08:49:00,Richard Hayes,spices
08:49:00,Steven Frazier,dairy
08:49:00,Kevin Velez,dairy
08:50:00,Brian Kerr,fruit
08:50:00,Kristin Carlson,spices
08:50:00,Pamela Carter,dairy
08:50:00,Kylie Marquez,fruit
08:51:00,John Smith,spices
08:51:00,Traci King,checkout
08:51:00,Jacob May,spices
08:51:00,Kayla Nicholson,drinks
08:52:00,Susan Roberts,fruit
08:52:00,John Holmes,spices
08:52:00,Samantha Gregory,dairy
08:52:00,Alison Rice,checkout
08:52:00,John Johnson,fruit
08:52:00,Meagan Molina,spices
08:52:00,John Mendoza,spices
08:52:00,Zachary Mitchell,drinks
08:52:00,Angela Miller,fruit
08:53:00,James Mccann,checkout
08:53:00,Ronald Joyce,checkout
08:53:00,Paul Martinez,dairy
08:53:00,Rachel Eaton,dairy
08:54:00,Samantha Gregory,checkout
08:54:00,Alec Holt,checkout
08:54:00,Jane Farrell,checkout
08:54:00,Amy Fischer,spices
08:54:00,Jeffrey Ortega,dairy
08:54:00,Roger Johnson,drinks
08:54:00,Heidi Jones,spices
08:55:00,Nathaniel Hernandez,checkout
08:55:00,Angel Solomon,checkout
08:55:00,Angela Miller,dairy
08:55:00,Brendan Martinez,fruit
08:56:00,Johnathan Jones,dairy
08:56:00,Kimberly Villanueva,spices
08:56:00,Mario Roberts,dairy
08:56:00,Dr. Thomas Brown Jr.,checkout
08:56:00,Leah Davis,drinks
08:56:00,Holly Moore,checkout
08:56:00,Jacob May,drinks
08:56:00,Kari Hoffman,fruit
08:56:00,Marcus Pope,spices
08:57:00,Susan Roberts,spices
08:57:00,Dr. Ian Williams II,fruit
08:57:00,Brittany Le,dairy
08:57:00,Bethany Ruiz,checkout
08:57:00,Sean Roberts,fruit
08:57:00,Lori Holt,dairy
08:57:00,Jason Nelson,spices
08:58:00,Justin Brooks,checkout
08:58:00,Natasha Williams,fruit
08:58:00,Dylan Simmons,checkout
08:58:00,Meagan Molina,checkout
08:58:00,Tracy Martin,drinks
08:58:00,Paul Martinez,checkout
08:58:00,Mackenzie Phelps,drinks
08:58:00,Troy Smith,drinks
08:59:00,Kevin Maxwell,checkout
08:59:00,Brendan Martinez,checkout
08:59:00,John Lee,spices
08:59:00,Sean Williams,fruit
09:00:00,Brian Kerr,checkout
09:00:00,Sarah Butler,spices
09:00:00,Thomas Butler,drinks
09:00:00,Leah Davis,fruit
09:00:00,Jennifer Taylor,drinks
09:00:00,Jessica Barnes,checkout
09:00:00,Melissa Davis,drinks
09:00:00,Jeffrey Ortega,spices
09:00:00,Christopher Brown,dairy
09:01:00,John Smith,fruit
09:01:00,Natasha Williams,dairy
09:01:00,Melissa Davis,fruit
09:01:00,Angela Miller,checkout
09:01:00,Heidi Jones,checkout
09:01:00,Marcus Pope,fruit
09:01:00,Eduardo Campbell,drinks
09:01:00,Colin Kim,spices
09:02:00,Brad Shelton,checkout
09:02:00,Tracy Lucas,dairy
09:02:00,Chelsea Gordon,checkout
09:02:00,Mario Roberts,spices
09:02:00,Tracy Martin,checkout
09:02:00,Sergio Roberts,checkout
09:02:00,Amy White,spices
09:02:00,Christian Sandoval,checkout
09:02:00,Kylie Marquez,dairy
09:02:00,Mackenzie Phelps,spices
09:02:00,Lori Stone,dairy
09:02:00,John Singh,dairy
09:03:00,Dr. Ian Williams II,checkout
09:03:00,Steven Frazier,spices
09:03:00,Karen Dean,drinks
09:04:00,Jennifer Wilson,checkout
09:04:00,Kari Hoffman,checkout
09:04:00,Sean Roberts,dairy
09:04:00,Lori Stone,drinks
09:04:00,Elizabeth Ray,dairy
09:05:00,Levi Buckley,checkout
09:05:00,Amy Fischer,fruit
09:05:00,Jason Nelson,dairy
09:05:00,Katie Kennedy,dairy
09:05:00,Natasha Clark,spices
09:06:00,Patricia Mcpherson,dairy
09:06:00,Thomas Butler,spices
09:06:00,John Holmes,dairy
09:06:00,Ashley Hall,checkout
09:06:00,Michael Williams,checkout
09:06:00,Kylie Marquez,drinks
09:06:00,Sean Roberts,fruit
09:06:00,Erica Morris,dairy
09:07:00,Sarah Camacho,checkout
09:07:00,Jennifer Taylor,spices
09:07:00,Mackenzie Phelps,dairy
09:07:00,Shannon Vega,spices
09:08:00,Sean Davis,checkout
09:08:00,Natasha Clark,dairy
09:08:00,Kathleen Hernandez,spices
09:09:00,Kimberly Villanueva,dairy
09:09:00,Sally Gray,checkout
09:09:00,Shannon Vega,dairy
09:09:00,Kathleen Hernandez,checkout
09:09:00,Susan Guerra,drinks
09:10:00,Tyler Thompson,dairy
09:10:00,Susan Roberts,dairy
09:10:00,Christina Martinez,drinks
09:10:00,Eduardo Campbell,checkout
09:10:00,Logan Norman,drinks
09:10:00,Rachael Lee,fruit
09:11:00,Christopher Brown,fruit
09:11:00,Christopher Mcconnell,drinks
09:12:00,Tracy Lucas,checkout
09:12:00,Christina Martinez,spices
09:12:00,Amy Fischer,checkout
09:12:00,Katie Kennedy,checkout
09:12:00,Jacob Daniel,fruit
09:13:00,Mckenzie Banks,checkout
09:13:00,Rachael Lee,spices
09:13:00,Ann Mcdaniel,dairy
09:13:00,Lauren Tate,spices
09:14:00,Kathy Wagner,checkout
09:14:00,Elizabeth Ray,checkout
09:14:00,Jacob Riley,spices
09:15:00,Tyler Thompson,fruit
09:15:00,John Collins,drinks
09:15:00,Jordan Meyer,dairy
09:15:00,Sabrina Aguilar,spices
09:15:00,Samuel Hull,spices
09:15:00,Colin Kim,checkout
09:15:00,Ryan Yates,drinks
09:15:00,Madeline Adams,drinks
09:16:00,Melissa King,spices
09:16:00,David Collins,checkout
09:16:00,Kimberly Villanueva,checkout
09:16:00,Amber Gomez,drinks
09:16:00,David Nguyen,checkout
09:16:00,Jason Nelson,checkout
09:16:00,Danielle Rivas,spices
09:17:00,Patricia Mcpherson,fruit
09:17:00,Jennifer Long,spices
09:17:00,Amy White,drinks
09:17:00,Richard Hayes,dairy
09:17:00,Pamela Carter,fruit
09:17:00,Mary Foster,dairy
09:18:00,Mr. Justin Riddle,drinks
09:18:00,Christopher Gilbert,checkout
09:18:00,Amy White,checkout
09:18:00,Kevin Velez,checkout
09:18:00,Susan Guerra,fruit
09:18:00,Jacqueline Simpson,fruit
09:18:00,Mario Pratt,dairy
09:19:00,Evan Simon,drinks
09:19:00,James Choi,spices
09:20:00,Susan Simpson,spices
09:20:00,John Smith,checkout
09:20:00,Kylie Marquez,checkout
09:20:00,Lori Holt,spices
09:20:00,John Walker,dairy
09:21:00,John Lee,checkout
09:21:00,Sean Williams,checkout
09:21:00,Cheryl Luna,fruit
09:22:00,Brittany Le,fruit
09:22:00,Leah Davis,drinks
09:22:00,Andrea Sparks,checkout
09:22:00,John Johnson,checkout
09:22:00,Melissa Davis,checkout
09:22:00,Christopher Mcconnell,spices
09:22:00,James Choi,checkout
09:22:00,Kim Sherman,spices
09:22:00,Kathryn Salinas,dairy
09:23:00,John Collins,fruit
09:23:00,Jennifer Maddox DVM,dairy
09:23:00,Kayla Nicholson,dairy
09:23:00,Roger Johnson,fruit
09:23:00,Lori Price,fruit
09:24:00,Sean Roberts,spices
09:24:00,Lori Holt,drinks
09:24:00,Catherine Pacheco,spices
09:25:00,John Collins,drinks
09:25:00,Laura Chung,dairy
09:25:00,William Thomas,checkout
09:25:00,Lindsay Ward,checkout
09:25:00,Zachary Mitchell,spices
09:25:00,Jacob Daniel,checkout
09:25:00,Autumn Pace,dairy
09:25:00,Elizabeth Ross,fruit
09:26:00,Parker Jordan,drinks
09:26:00,Mr. Justin Riddle,checkout
09:26:00,Steven Frazier,fruit
09:26:00,Rachael Lee,dairy
09:26:00,Autumn Pace,checkout
09:26:00,Rebecca Wallace,dairy
09:26:00,Kathy Williams,dairy
09:27:00,Johnathan Jones,checkout
09:27:00,Susan Simpson,dairy
09:27:00,Amber Gomez,checkout
09:27:00,Jacob Riley,checkout
09:27:00,Mario Pratt,checkout
09:27:00,Kim Sherman,fruit
09:27:00,Lisa Rice,spices
09:27:00,Catherine Clay,drinks
09:28:00,Larry Rogers,drinks
09:28:00,Sabrina Aguilar,dairy
09:28:00,Erica Morris,checkout
09:28:00,Jacqueline Simpson,checkout
09:28:00,Catherine Pacheco,checkout
09:28:00,Elizabeth Ross,checkout
09:28:00,Catherine Clay,spices
09:28:00,Carolyn Wu,spices
09:29:00,Thomas Butler,checkout
09:29:00,John Holmes,drinks
09:29:00,Steven Frazier,checkout
09:29:00,Christopher Brown,checkout
09:29:00,Lori Stone,fruit
09:29:00,Rachael Lee,checkout
09:29:00,Catherine Clay,dairy
09:29:00,Shirley Werner,drinks
09:29:00,Renee Hernandez,fruit
09:30:00,John Holmes,checkout
09:30:00,Christina Martinez,drinks
09:30:00,John Mendoza,dairy
09:30:00,Logan Norman,dairy
09:30:00,Heather Roberts,dairy
09:31:00,Lauren Tate,drinks
09:31:00,Donald Hill,drinks
09:31:00,William Powell,fruit
09:32:00,David Chandler,fruit
09:32:00,John Singh,fruit
09:32:00,Susan Guerra,checkout
09:32:00,Danielle Rivas,dairy
09:32:00,Nicholas Matthews,drinks
09:33:00,Jennifer Long,drinks
